target,variant,sample_scope,cov_type,N,R2,AdjR2,AIC,BIC,DW,JB_p,JB_stat,max_vif,quality_flags,target_note,predictors,coef,pvals,vif,family,lag_minutes,variant_설명,matched_base_variant,matched_base_N,matched_base_AIC,matched_base_BIC,matched_base_DW,matched_base_max_vif,delta_AIC_vs_matched_base,delta_BIC_vs_matched_base,dw_distance_to_2,dw_improvement_vs_matched_base,n_lost_vs_full_diff,판정,판정 이유
motor_current_a,motor_current_a__s5_current_plus_predlag_lag5,펌프 작동 구간 1차 차분 + 5분 시차 조합,HAC(maxlags=20),65604,0.9916174592879514,0.9916166925570906,-404621.26026075764,-404557.62051711685,0.3487695257361802,0.0,171166.33763809022,67.5678987348263,잔차 자기상관 심함 | 다중공선성 매우 큼 | 추세 또는 상태전이 주도 적합 의심,물리적 연결과 운전 정책 영향을 함께 확인해야 합니다.,"['motor_temperature_c', 'pump_rpm', 'discharge_pressure_kpa', 'motor_temperature_c_lag_5', 'pump_rpm_lag_5', 'discharge_pressure_kpa_lag_5']","{'motor_temperature_c': -0.0067294590632571046, 'pump_rpm': -0.001048788380940934, 'discharge_pressure_kpa': 0.04577073523928008, 'motor_temperature_c_lag_5': -0.00046990375938719834, 'pump_rpm_lag_5': -0.0006892702686196189, 'discharge_pressure_kpa_lag_5': 0.005139906648573721}","{'motor_temperature_c': 0.08633713337137425, 'pump_rpm': 4.361400247784831e-30, 'discharge_pressure_kpa': 0.0, 'motor_temperature_c_lag_5': 0.7718609723115686, 'pump_rpm_lag_5': 2.1074488181387164e-62, 'discharge_pressure_kpa_lag_5': 2.088484028253661e-49}","{'motor_temperature_c': 1.0613855106973538, 'pump_rpm': 67.5678987348263, 'discharge_pressure_kpa': 67.50991914278538, 'motor_temperature_c_lag_5': 1.0640315686089914, 'pump_rpm_lag_5': 67.07142641462572, 'discharge_pressure_kpa_lag_5': 66.92184287589083}",s5_current_plus_predlag,5,motor_current_a: 현재 설명변수 + 5분 시차 설명변수,motor_current_a__s5_base_matched_lag5,65604,-399932.2064983188,-399895.8409305241,0.311062546244198,63.0166339928882,-4689.0537624388235,-4661.779586592747,1.6512304742638197,0.03770697949198221,5,조건 미달,개선은 있지만 채택 기준(DW와 AIC)을 동시에 만족하지 못합니다.
motor_current_a,motor_current_a__s5_current_plus_targetlag_lag5,펌프 작동 구간 1차 차분 + 5분 시차 조합,HAC(maxlags=20),65604,0.9911415861245589,0.9911410459691373,-401002.82573559927,-400957.36877585587,0.32032565249503203,0.0,184917.38608986733,63.325881776367304,잔차 자기상관 심함 | 다중공선성 매우 큼 | 추세 또는 상태전이 주도 적합 의심,물리적 연결과 운전 정책 영향을 함께 확인해야 합니다.,"['motor_temperature_c', 'pump_rpm', 'discharge_pressure_kpa', 'motor_current_a_lag_5']","{'motor_temperature_c': -0.009070438997155263, 'pump_rpm': -0.001234179658800674, 'discharge_pressure_kpa': 0.04732996246411894, 'motor_current_a_lag_5': -0.012515959895882032}","{'motor_temperature_c': 0.023554500803187196, 'pump_rpm': 4.754056698676303e-47, 'discharge_pressure_kpa': 0.0, 'motor_current_a_lag_5': 9.536354554009246e-11}","{'motor_temperature_c': 1.0356679524004342, 'pump_rpm': 63.325881776367304, 'discharge_pressure_kpa': 63.138988156361926, 'motor_current_a_lag_5': 1.0707466488125448}",s5_current_plus_targetlag,5,motor_current_a: 현재 설명변수 + 5분 시차 타깃,motor_current_a__s5_base_matched_lag5,65604,-399932.2064983188,-399895.8409305241,0.311062546244198,63.0166339928882,-1070.6192372804508,-1061.5278453317587,1.679674347504968,0.00926310625083393,5,조건 미달,개선은 있지만 채택 기준(DW와 AIC)을 동시에 만족하지 못합니다.
motor_current_a,motor_current_a__s5_current_plus_predlag_targetlag_lag5,펌프 작동 구간 1차 차분 + 5분 시차 조합,HAC(maxlags=20),65604,0.9926615401202272,0.9926607570051111,-413346.0395618401,-413273.30842625065,0.4352237494279836,0.0,189102.6004694665,251.19166660695385,잔차 자기상관 심함 | 다중공선성 매우 큼 | 추세 또는 상태전이 주도 적합 의심,물리적 연결과 운전 정책 영향을 함께 확인해야 합니다.,"['motor_temperature_c', 'pump_rpm', 'discharge_pressure_kpa', 'motor_temperature_c_lag_5', 'pump_rpm_lag_5', 'discharge_pressure_kpa_lag_5', 'motor_current_a_lag_5']","{'motor_temperature_c': -0.005939138604827759, 'pump_rpm': -0.001093776344707184, 'discharge_pressure_kpa': 0.0460111912972709, 'motor_temperature_c_lag_5': 0.002554049611194424, 'pump_rpm_lag_5': -0.00025115286886952194, 'discharge_pressure_kpa_lag_5': -0.01114208404078261, 'motor_current_a_lag_5': 0.34274956461660977}","{'motor_temperature_c': 0.1417507622386298, 'pump_rpm': 9.191636022361986e-37, 'discharge_pressure_kpa': 0.0, 'motor_temperature_c_lag_5': 0.21735027369527982, 'pump_rpm_lag_5': 3.694876338255995e-05, 'discharge_pressure_kpa_lag_5': 1.8503892375041968e-83, 'motor_current_a_lag_5': 0.0}","{'motor_temperature_c': 1.0614553898188681, 'pump_rpm': 67.66774031246734, 'discharge_pressure_kpa': 67.55016675851209, 'motor_temperature_c_lag_5': 1.0650546880322034, 'pump_rpm_lag_5': 76.54444423008073, 'discharge_pressure_kpa_lag_5': 251.19166660695385, 'motor_current_a_lag_5': 112.30641780943174}",s5_current_plus_predlag_targetlag,5,motor_current_a: 현재 설명변수 + 5분 시차 설명변수 + 5분 시차 타깃,motor_current_a__s5_base_matched_lag5,65604,-399932.2064983188,-399895.8409305241,0.311062546244198,63.0166339928882,-13413.833063521306,-13377.467495726538,1.5647762505720164,0.12416120318378554,5,조건 미달,개선은 있지만 채택 기준(DW와 AIC)을 동시에 만족하지 못합니다.
motor_current_a,motor_current_a__s5_predlag_only_lag10,펌프 작동 구간 1차 차분 + 10분 시차 조합,HAC(maxlags=20),65599,0.31174480797236725,0.3117133304881674,-115535.80489482201,-115499.43963189835,0.21734495412610563,0.0,4202461.069430235,62.77151722714875,잔차 자기상관 심함 | 다중공선성 매우 큼,물리적 연결과 운전 정책 영향을 함께 확인해야 합니다.,"['motor_temperature_c_lag_10', 'pump_rpm_lag_10', 'discharge_pressure_kpa_lag_10']","{'motor_temperature_c_lag_10': 0.22874903754281123, 'pump_rpm_lag_10': -0.0029757823546460206, 'discharge_pressure_kpa_lag_10': 0.004142677510289784}","{'motor_temperature_c_lag_10': 1.4671561215916427e-27, 'pump_rpm_lag_10': 1.5391284401008446e-05, 'discharge_pressure_kpa_lag_10': 0.4896181182319771}","{'motor_temperature_c_lag_10': 1.0238462224317302, 'pump_rpm_lag_10': 62.755681754091725, 'discharge_pressure_kpa_lag_10': 62.77151722714875}",s5_predlag_only,10,motor_current_a: 설명변수의 10분 시차 값만 사용,motor_current_a__s5_base_matched_lag10,65599,-399910.6877519281,-399874.32248900447,0.31089428562030996,63.20723378083349,284374.8828571061,284374.8828571061,1.7826550458738943,-0.09354933149420419,10,비권장,DW 개선 또는 AIC 개선이 충분하지 않습니다.
motor_current_a,motor_current_a__s5_current_plus_predlag_lag10,펌프 작동 구간 1차 차분 + 10분 시차 조합,HAC(maxlags=20),65599,0.9932893413736835,0.9932887275190708,-419283.52005444,-419219.8808443236,0.39609525343198615,0.0,185662.75748491232,82.94714237150691,잔차 자기상관 심함 | 다중공선성 매우 큼 | 추세 또는 상태전이 주도 적합 의심,물리적 연결과 운전 정책 영향을 함께 확인해야 합니다.,"['motor_temperature_c', 'pump_rpm', 'discharge_pressure_kpa', 'motor_temperature_c_lag_10', 'pump_rpm_lag_10', 'discharge_pressure_kpa_lag_10']","{'motor_temperature_c': -0.019907021839168922, 'pump_rpm': -0.0017631323926701377, 'discharge_pressure_kpa': 0.05084011971320845, 'motor_temperature_c_lag_10': 0.019993223097580615, 'pump_rpm_lag_10': -0.0014138372205753176, 'discharge_pressure_kpa_lag_10': 0.010433623552856229}","{'motor_temperature_c': 5.2394377239994785e-06, 'pump_rpm': 7.227910594302848e-140, 'discharge_pressure_kpa': 0.0, 'motor_temperature_c_lag_10': 9.121295771976799e-11, 'pump_rpm_lag_10': 8.877491939648541e-67, 'discharge_pressure_kpa_lag_10': 2.3196278547891563e-48}","{'motor_temperature_c': 1.0577236615441945, 'pump_rpm': 81.96928303365848, 'discharge_pressure_kpa': 82.94714237150691, 'motor_temperature_c_lag_10': 1.054997028419415, 'pump_rpm_lag_10': 80.26942856081611, 'discharge_pressure_kpa_lag_10': 80.9752613422869}",s5_current_plus_predlag,10,motor_current_a: 현재 설명변수 + 10분 시차 설명변수,motor_current_a__s5_base_matched_lag10,65599,-399910.6877519281,-399874.32248900447,0.31089428562030996,63.20723378083349,-19372.832302511903,-19345.55835531914,1.6039047465680139,0.0852009678116763,10,조건 미달,개선은 있지만 채택 기준(DW와 AIC)을 동시에 만족하지 못합니다.
motor_current_a,motor_current_a__s5_current_plus_targetlag_lag10,펌프 작동 구간 1차 차분 + 10분 시차 조합,HAC(maxlags=20),65599,0.992046916978471,0.9920464319900256,-408144.70645066525,-408099.24987201067,0.3420158652385289,0.0,292714.3897354348,66.84180157244894,잔차 자기상관 심함 | 다중공선성 매우 큼 | 추세 또는 상태전이 주도 적합 의심,물리적 연결과 운전 정책 영향을 함께 확인해야 합니다.,"['motor_temperature_c', 'pump_rpm', 'discharge_pressure_kpa', 'motor_current_a_lag_10']","{'motor_temperature_c': -0.022112417962743155, 'pump_rpm': -0.001072009331618425, 'discharge_pressure_kpa': 0.0451892143943955, 'motor_current_a_lag_10': -0.03837311271315692}","{'motor_temperature_c': 2.0682562165496662e-07, 'pump_rpm': 1.9416558335302608e-41, 'discharge_pressure_kpa': 0.0, 'motor_current_a_lag_10': 1.6875742670679457e-19}","{'motor_temperature_c': 1.0330284463669972, 'pump_rpm': 65.0063846853753, 'discharge_pressure_kpa': 66.84180157244894, 'motor_current_a_lag_10': 1.3793716754797274}",s5_current_plus_targetlag,10,motor_current_a: 현재 설명변수 + 10분 시차 타깃,motor_current_a__s5_base_matched_lag10,65599,-399910.6877519281,-399874.32248900447,0.31089428562030996,63.20723378083349,-8234.018698737142,-8224.927383006201,1.6579841347614712,0.03112157961821893,10,조건 미달,개선은 있지만 채택 기준(DW와 AIC)을 동시에 만족하지 못합니다.
motor_current_a,motor_current_a__s5_current_plus_predlag_targetlag_lag10,펌프 작동 구간 1차 차분 + 10분 시차 조합,HAC(maxlags=20),65599,0.9938672011565635,0.9938665466522579,-425188.43941137975,-425115.70888553245,0.3642282302661856,0.0,294147.1269865212,262.8414797889446,잔차 자기상관 심함 | 다중공선성 매우 큼 | 추세 또는 상태전이 주도 적합 의심,물리적 연결과 운전 정책 영향을 함께 확인해야 합니다.,"['motor_temperature_c', 'pump_rpm', 'discharge_pressure_kpa', 'motor_temperature_c_lag_10', 'pump_rpm_lag_10', 'discharge_pressure_kpa_lag_10', 'motor_current_a_lag_10']","{'motor_temperature_c': -0.018821187103820112, 'pump_rpm': -0.0017022399091734185, 'discharge_pressure_kpa': 0.050540594146921046, 'motor_temperature_c_lag_10': 0.01564558448748436, 'pump_rpm_lag_10': -0.0016988576063699918, 'discharge_pressure_kpa_lag_10': 0.022475570507965465, 'motor_current_a_lag_10': -0.25881042307109237}","{'motor_temperature_c': 1.5065842854216992e-05, 'pump_rpm': 8.342480378246445e-123, 'discharge_pressure_kpa': 0.0, 'motor_temperature_c_lag_10': 1.610043049552083e-07, 'pump_rpm_lag_10': 3.0017684197325236e-112, 'discharge_pressure_kpa_lag_10': 2.996875392430073e-135, 'motor_current_a_lag_10': 9.995886307307267e-84}","{'motor_temperature_c': 1.0579623903466995, 'pump_rpm': 82.29941951963015, 'discharge_pressure_kpa': 83.05995375920186, 'motor_temperature_c_lag_10': 1.0588241239889755, 'pump_rpm_lag_10': 87.50819697326278, 'discharge_pressure_kpa_lag_10': 262.8414797889446, 'motor_current_a_lag_10': 115.52418432214348}",s5_current_plus_predlag_targetlag,10,motor_current_a: 현재 설명변수 + 10분 시차 설명변수 + 10분 시차 타깃,motor_current_a__s5_base_matched_lag10,65599,-399910.6877519281,-399874.32248900447,0.31089428562030996,63.20723378083349,-25277.751659451635,-25241.38639652799,1.6357717697338143,0.05333394464587582,10,조건 미달,개선은 있지만 채택 기준(DW와 AIC)을 동시에 만족하지 못합니다.
wire_to_water_efficiency,wire_to_water_efficiency__s5_base,펌프 작동 구간 1차 차분 (현재 시점 기준 모델),HAC(maxlags=20),65609,0.8982511299522493,0.8982449261311379,-980598.9344188164,-980553.4770780131,0.25653724737933503,0.0,221098.53710707292,28.714228433996603,잔차 자기상관 심함 | 다중공선성 큼,운전점과 정의식 영향이 함께 남는 비율형 지표입니다.,"['pump_rpm', 'motor_temperature_c', 'suction_pressure_kpa', 'bearing_temperature_c']","{'pump_rpm': 3.8700728262211365e-05, 'motor_temperature_c': 0.0003882630521842123, 'suction_pressure_kpa': 0.0033799200105581835, 'bearing_temperature_c': 0.00023845950687109878}","{'pump_rpm': 0.0, 'motor_temperature_c': 2.2925691457356034e-14, 'suction_pressure_kpa': 5.6235373367455985e-174, 'bearing_temperature_c': 0.00013560860334560683}","{'pump_rpm': 28.714228433996603, 'motor_temperature_c': 1.254428069123981, 'suction_pressure_kpa': 28.62961737841332, 'bearing_temperature_c': 1.2520266196122283}",s5_base,0,wire_to_water_efficiency 기준 모델: 현재 시점 설명변수만 사용,wire_to_water_efficiency__s5_base,65609,-980598.9344188164,-980553.4770780131,0.25653724737933503,28.714228433996603,0.0,0.0,1.743462752620665,0.0,0,기준 모델,S5에서 비교 기준이 되는 현재 시점 모델입니다.
wire_to_water_efficiency,wire_to_water_efficiency__s5_predlag_only_lag1,펌프 작동 구간 1차 차분 + 1분 시차 조합,HAC(maxlags=20),65608,0.7639522782083338,0.7639378857127593,-925422.9655338681,-925377.5082692745,0.9959544852088977,0.0,35161200.48154764,28.699572007871108,잔차 자기상관 심함 | 다중공선성 큼,운전점과 정의식 영향이 함께 남는 비율형 지표입니다.,"['pump_rpm_lag_1', 'motor_temperature_c_lag_1', 'suction_pressure_kpa_lag_1', 'bearing_temperature_c_lag_1']","{'pump_rpm_lag_1': 3.4015823520493815e-05, 'motor_temperature_c_lag_1': -0.0008467450541786635, 'suction_pressure_kpa_lag_1': 0.0028228609795459083, 'bearing_temperature_c_lag_1': -0.0011504337519351543}","{'pump_rpm_lag_1': 2.180204854389719e-261, 'motor_temperature_c_lag_1': 3.119580399732936e-22, 'suction_pressure_kpa_lag_1': 1.2689428341929849e-121, 'bearing_temperature_c_lag_1': 6.797753873444869e-26}","{'pump_rpm_lag_1': 28.699572007871108, 'motor_temperature_c_lag_1': 1.2544179511274167, 'suction_pressure_kpa_lag_1': 28.614975731627034, 'bearing_temperature_c_lag_1': 1.2520377740775277}",s5_predlag_only,1,wire_to_water_efficiency: 설명변수의 1분 시차 값만 사용,wire_to_water_efficiency__s5_base_matched_lag1,65608,-980584.8750924879,-980539.4178278943,0.25656473374502553,28.713292937467536,55161.90955861984,55161.90955861984,1.0040455147911023,0.7393897514638721,1,비권장,DW 개선 또는 AIC 개선이 충분하지 않습니다.
wire_to_water_efficiency,wire_to_water_efficiency__s5_current_plus_predlag_lag1,펌프 작동 구간 1차 차분 + 1분 시차 조합,HAC(maxlags=20),65608,0.9000142989125661,0.9000021053485072,-981772.6842539412,-981690.8611776727,0.24177957375131023,0.0,192703.58270486878,123.52666306256057,잔차 자기상관 심함 | 다중공선성 매우 큼,운전점과 정의식 영향이 함께 남는 비율형 지표입니다.,"['pump_rpm', 'motor_temperature_c', 'suction_pressure_kpa', 'bearing_temperature_c', 'pump_rpm_lag_1', 'motor_temperature_c_lag_1', 'suction_pressure_kpa_lag_1', 'bearing_temperature_c_lag_1']","{'pump_rpm': 3.25076453613194e-05, 'motor_temperature_c': 0.00033423637952866047, 'suction_pressure_kpa': 0.0026006841404393787, 'bearing_temperature_c': 0.00026174313903425263, 'pump_rpm_lag_1': 7.0445357761315495e-06, 'motor_temperature_c_lag_1': 5.4233948540747704e-05, 'suction_pressure_kpa_lag_1': 0.0008791865084609205, 'bearing_temperature_c_lag_1': -3.0220732426733963e-05}","{'pump_rpm': 8.154378428088153e-201, 'motor_temperature_c': 4.304044113228165e-09, 'suction_pressure_kpa': 4.233589159029504e-92, 'bearing_temperature_c': 0.00029249457271846165, 'pump_rpm_lag_1': 8.860204266081829e-33, 'motor_temperature_c_lag_1': 0.23414810015970555, 'suction_pressure_kpa_lag_1': 2.5319827972521406e-34, 'bearing_temperature_c_lag_1': 0.6156943766322431}","{'pump_rpm': 123.52666306256057, 'motor_temperature_c': 2.518263100126459, 'suction_pressure_kpa': 116.67484796160456, 'bearing_temperature_c': 2.6619609265834745, 'pump_rpm_lag_1': 121.67140073418335, 'motor_temperature_c_lag_1': 2.5218736125877528, 'suction_pressure_kpa_lag_1': 115.57289332720393, 'bearing_temperature_c_lag_1': 2.6602187992139408}",s5_current_plus_predlag,1,wire_to_water_efficiency: 현재 설명변수 + 1분 시차 설명변수,wire_to_water_efficiency__s5_base_matched_lag1,65608,-980584.8750924879,-980539.4178278943,0.25656473374502553,28.713292937467536,-1187.809161453275,-1151.4433497784194,1.7582204262486898,-0.014785159993715435,1,비권장,DW 개선 또는 AIC 개선이 충분하지 않습니다.
wire_to_water_efficiency,wire_to_water_efficiency__s5_current_plus_targetlag_lag1,펌프 작동 구간 1차 차분 + 1분 시차 조합,HAC(maxlags=20),65608,0.9349822252134534,0.9349772697414567,-1010014.169315059,-1009959.6205975467,0.8494786404592133,0.0,9427750.092990318,48.543037060078355,잔차 자기상관 심함 | 다중공선성 매우 큼,운전점과 정의식 영향이 함께 남는 비율형 지표입니다.,"['pump_rpm', 'motor_temperature_c', 'suction_pressure_kpa', 'bearing_temperature_c', 'wire_to_water_efficiency_lag_1']","{'pump_rpm': 2.5317311283265743e-05, 'motor_temperature_c': -4.048205094244334e-05, 'suction_pressure_kpa': 0.002133285045180192, 'bearing_temperature_c': -0.00016866527930055894, 'wire_to_water_efficiency_lag_1': 0.3634715482406555}","{'pump_rpm': 2.057640648061046e-112, 'motor_temperature_c': 0.23720816235445652, 'suction_pressure_kpa': 2.0239588477558655e-66, 'bearing_temperature_c': 8.757379407984144e-05, 'wire_to_water_efficiency_lag_1': 3.3991698281055204e-130}","{'pump_rpm': 48.543037060078355, 'motor_temperature_c': 1.3004105044344794, 'suction_pressure_kpa': 38.20762171334653, 'bearing_temperature_c': 1.275149614742946, 'wire_to_water_efficiency_lag_1': 3.5911899446345044}",s5_current_plus_targetlag,1,wire_to_water_efficiency: 현재 설명변수 + 1분 시차 타깃,wire_to_water_efficiency__s5_base_matched_lag1,65608,-980584.8750924879,-980539.4178278943,0.25656473374502553,28.713292937467536,-29429.294222571072,-29420.20276965236,1.1505213595407868,0.5929139067141875,1,부분 개선,"AIC는 좋아지고 DW도 개선됐지만, 아직 목표 수준까지는 아닙니다."
wire_to_water_efficiency,wire_to_water_efficiency__s5_current_plus_predlag_targetlag_lag1,펌프 작동 구간 1차 차분 + 1분 시차 조합,HAC(maxlags=20),65608,0.9778687966354292,0.977865760249712,-1080710.084461308,-1080619.169932121,1.9759552727861522,0.0,24503048.732520793,180.28532962086766,다중공선성 매우 큼,운전점과 정의식 영향이 함께 남는 비율형 지표입니다.,"['pump_rpm', 'motor_temperature_c', 'suction_pressure_kpa', 'bearing_temperature_c', 'pump_rpm_lag_1', 'motor_temperature_c_lag_1', 'suction_pressure_kpa_lag_1', 'bearing_temperature_c_lag_1', 'wire_to_water_efficiency_lag_1']","{'pump_rpm': 3.2079210590470174e-05, 'motor_temperature_c': 0.00025490462475068074, 'suction_pressure_kpa': 0.0025050771883749264, 'bearing_temperature_c': 0.00018883373241972772, 'pump_rpm_lag_1': -2.6427614417292986e-05, 'motor_temperature_c_lag_1': -0.00024194794398661097, 'suction_pressure_kpa_lag_1': -0.0019969820282089404, 'bearing_temperature_c_lag_1': -0.00020190498072233254, 'wire_to_water_efficiency_lag_1': 0.8756078641949795}","{'pump_rpm': 9.239024789230137e-197, 'motor_temperature_c': 0.0009222713567379072, 'suction_pressure_kpa': 7.66636587979682e-83, 'bearing_temperature_c': 0.04173362820869466, 'pump_rpm_lag_1': 4.252569528550181e-169, 'motor_temperature_c_lag_1': 0.0035507743588597544, 'suction_pressure_kpa_lag_1': 2.660251494409255e-68, 'bearing_temperature_c_lag_1': 0.03718491739827614, 'wire_to_water_efficiency_lag_1': 0.0}","{'pump_rpm': 123.53626472843172, 'motor_temperature_c': 2.519007792301025, 'suction_pressure_kpa': 116.70146589559621, 'bearing_temperature_c': 2.6623123780187696, 'pump_rpm_lag_1': 180.28532962086766, 'motor_temperature_c_lag_1': 2.532254350335524, 'suction_pressure_kpa_lag_1': 139.6568593249865, 'bearing_temperature_c_lag_1': 2.662167862961272, 'wire_to_water_efficiency_lag_1': 9.852900768990944}",s5_current_plus_predlag_targetlag,1,wire_to_water_efficiency: 현재 설명변수 + 1분 시차 설명변수 + 1분 시차 타깃,wire_to_water_efficiency__s5_base_matched_lag1,65608,-980584.8750924879,-980539.4178278943,0.25656473374502553,28.713292937467536,-100125.20936882019,-100079.75210422662,0.02404472721384776,1.7193905390411266,1,동학 후보(계수 해석 주의),DW와 AIC는 좋아졌지만 VIF가 커서 계수 해석은 여전히 불안정합니다.
wire_to_water_efficiency,wire_to_water_efficiency__s5_predlag_only_lag3,펌프 작동 구간 1차 차분 + 3분 시차 조합,HAC(maxlags=20),65606,0.3525918746467305,0.35255239914328673,-859302.2128191469,-859256.755706976,0.4569191583374658,0.0,20967383.501693226,28.670313954941996,잔차 자기상관 심함 | 다중공선성 큼,운전점과 정의식 영향이 함께 남는 비율형 지표입니다.,"['pump_rpm_lag_3', 'motor_temperature_c_lag_3', 'suction_pressure_kpa_lag_3', 'bearing_temperature_c_lag_3']","{'pump_rpm_lag_3': 2.1607085452957873e-05, 'motor_temperature_c_lag_3': -0.0007142356594643828, 'suction_pressure_kpa_lag_3': 0.0017020022054526208, 'bearing_temperature_c_lag_3': -0.0009862910656322596}","{'pump_rpm_lag_3': 2.2617073564207212e-88, 'motor_temperature_c_lag_3': 3.246992800069618e-21, 'suction_pressure_kpa_lag_3': 2.658344493188236e-38, 'bearing_temperature_c_lag_3': 2.4482104066184445e-25}","{'pump_rpm_lag_3': 28.670313954941996, 'motor_temperature_c_lag_3': 1.2543965895489533, 'suction_pressure_kpa_lag_3': 28.585746005981314, 'bearing_temperature_c_lag_3': 1.2520598562725023}",s5_predlag_only,3,wire_to_water_efficiency: 설명변수의 3분 시차 값만 사용,wire_to_water_efficiency__s5_base_matched_lag3,65606,-980556.4681954519,-980511.011083281,0.256617072079783,28.711345008875128,121254.25537630497,121254.25537630497,1.5430808416625341,0.20030208625768298,3,비권장,DW 개선 또는 AIC 개선이 충분하지 않습니다.
wire_to_water_efficiency,wire_to_water_efficiency__s5_current_plus_predlag_lag3,펌프 작동 구간 1차 차분 + 3분 시차 조합,HAC(maxlags=20),65606,0.9010526226233015,0.9010405553181045,-982527.7835110459,-982445.9607091384,0.26344853528839524,0.0,203308.89281343017,44.94889615513977,잔차 자기상관 심함 | 다중공선성 매우 큼,운전점과 정의식 영향이 함께 남는 비율형 지표입니다.,"['pump_rpm', 'motor_temperature_c', 'suction_pressure_kpa', 'bearing_temperature_c', 'pump_rpm_lag_3', 'motor_temperature_c_lag_3', 'suction_pressure_kpa_lag_3', 'bearing_temperature_c_lag_3']","{'pump_rpm': 3.5530719473364024e-05, 'motor_temperature_c': 0.00032631261940701953, 'suction_pressure_kpa': 0.0029751463863616147, 'bearing_temperature_c': 0.0002131259504727321, 'pump_rpm_lag_3': 5.074211882902828e-06, 'motor_temperature_c_lag_3': 0.00011879838039185701, 'suction_pressure_kpa_lag_3': 0.0006199358953065655, 'bearing_temperature_c_lag_3': 6.198382621018526e-05}","{'pump_rpm': 9.635780997091462e-287, 'motor_temperature_c': 5.577982120889112e-11, 'suction_pressure_kpa': 1.2222126941395337e-132, 'bearing_temperature_c': 0.0005390230922587473, 'pump_rpm_lag_3': 5.610658396441938e-67, 'motor_temperature_c_lag_3': 4.414474765366774e-06, 'suction_pressure_kpa_lag_3': 9.644994346285011e-60, 'bearing_temperature_c_lag_3': 0.05926720090435587}","{'pump_rpm': 44.94889615513977, 'motor_temperature_c': 1.570253904447796, 'suction_pressure_kpa': 44.160313749729205, 'bearing_temperature_c': 1.5814992762978286, 'pump_rpm_lag_3': 44.357282598830174, 'motor_temperature_c_lag_3': 1.5743596693528596, 'suction_pressure_kpa_lag_3': 43.43050642235182, 'bearing_temperature_c_lag_3': 1.5796851142877648}",s5_current_plus_predlag,3,wire_to_water_efficiency: 현재 설명변수 + 3분 시차 설명변수,wire_to_water_efficiency__s5_base_matched_lag3,65606,-980556.4681954519,-980511.011083281,0.256617072079783,28.711345008875128,-1971.3153155939654,-1934.9496258574072,1.7365514647116047,0.006831463208612387,3,조건 미달,개선은 있지만 채택 기준(DW와 AIC)을 동시에 만족하지 못합니다.
wire_to_water_efficiency,wire_to_water_efficiency__s5_current_plus_targetlag_lag3,펌프 작동 구간 1차 차분 + 3분 시차 조합,HAC(maxlags=20),65606,0.9123836446526568,0.9123769665767919,-990512.8168382603,-990458.2683036553,0.33512689507992843,0.0,419492.5270048661,33.86769384449413,잔차 자기상관 심함 | 다중공선성 매우 큼,운전점과 정의식 영향이 함께 남는 비율형 지표입니다.,"['pump_rpm', 'motor_temperature_c', 'suction_pressure_kpa', 'bearing_temperature_c', 'wire_to_water_efficiency_lag_3']","{'pump_rpm': 3.4447587208816115e-05, 'motor_temperature_c': 0.00023499787646375037, 'suction_pressure_kpa': 0.00293008890539644, 'bearing_temperature_c': 8.376564148520146e-05, 'wire_to_water_efficiency_lag_3': 0.1438026414081364}","{'pump_rpm': 3.975097105608444e-239, 'motor_temperature_c': 9.946600853960201e-08, 'suction_pressure_kpa': 4.73118969747621e-117, 'bearing_temperature_c': 0.12434298186025763, 'wire_to_water_efficiency_lag_3': 1.074501050407503e-90}","{'pump_rpm': 33.86769384449413, 'motor_temperature_c': 1.2694378068611, 'suction_pressure_kpa': 31.840415940018026, 'bearing_temperature_c': 1.2604392404462457, 'wire_to_water_efficiency_lag_3': 1.4421697017336887}",s5_current_plus_targetlag,3,wire_to_water_efficiency: 현재 설명변수 + 3분 시차 타깃,wire_to_water_efficiency__s5_base_matched_lag3,65606,-980556.4681954519,-980511.011083281,0.256617072079783,28.711345008875128,-9956.348642808385,-9947.257220374304,1.6648731049200716,0.07850982300014553,3,조건 미달,개선은 있지만 채택 기준(DW와 AIC)을 동시에 만족하지 못합니다.
